"Estado","Variável","Mês","Sexo","Valor","Região","População"
"Roraima","Morte por intervenção de Agente do Estado",2020-05-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-05-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-06-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-06-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-06-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-06-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-07-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-07-01,"Masculino",3,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-07-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-07-01,"Total",3,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-08-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-08-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-08-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-08-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-09-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-09-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-09-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-09-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-10-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-10-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-10-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-10-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-11-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-11-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-11-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-11-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2020-12-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2020-12-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2020-12-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2020-12-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-01-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-01-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-01-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-01-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-02-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-02-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-02-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-02-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-03-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-03-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-03-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-03-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-04-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-04-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-04-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-04-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-05-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-05-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-05-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-05-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-06-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-06-01,"Masculino",3,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-06-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-06-01,"Total",3,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-07-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-07-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-07-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-07-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-08-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-08-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-08-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-08-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-09-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-09-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-09-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-09-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-10-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-10-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-10-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-10-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-11-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-11-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-11-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-11-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2021-12-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2021-12-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2021-12-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2021-12-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-01-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-01-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-01-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-01-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-02-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-02-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-02-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-02-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-03-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-03-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-03-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-03-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-04-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-04-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-04-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-04-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-05-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-05-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-05-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-05-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-06-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-06-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-06-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-06-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-07-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-07-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-07-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-07-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-08-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-08-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-08-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-08-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-09-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-09-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-09-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-09-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-10-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-10-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-10-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-10-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-11-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-11-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-11-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-11-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2022-12-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2022-12-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2022-12-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2022-12-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-01-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-01-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-01-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-01-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-02-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-02-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-02-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-02-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-03-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-03-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-03-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-03-01,"Total",1,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-04-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-04-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-04-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-04-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-05-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-05-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-05-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-05-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-06-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-06-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-06-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-06-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-07-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-07-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-07-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-07-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-08-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-08-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-08-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-08-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-09-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-09-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-09-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-09-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-10-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-10-01,"Masculino",3,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-10-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-10-01,"Total",3,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-11-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-11-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-11-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-11-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2023-12-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2023-12-01,"Masculino",3,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2023-12-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2023-12-01,"Total",3,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2024-01-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2024-01-01,"Masculino",2,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2024-01-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2024-01-01,"Total",2,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2024-02-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2024-02-01,"Masculino",0,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2024-02-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2024-02-01,"Total",0,"Norte",636707
"Roraima","Morte por intervenção de Agente do Estado",2024-03-01,"Feminino",0,"Norte",320392
"Roraima","Morte por intervenção de Agente do Estado",2024-03-01,"Masculino",1,"Norte",316315
"Roraima","Morte por intervenção de Agente do Estado",2024-03-01,"Não informado",0,"Norte",NA
"Roraima","Morte por intervenção de Agente do Estado",2024-03-01,"Total",1,"Norte",636707
"Rio Grande do Sul","Estupro",2019-01-01,"Feminino",515,"Sul",5255751
"Rio Grande do Sul","Estupro",2019-01-01,"Masculino",73,"Sul",5627214
"Rio Grande do Sul","Estupro",2019-01-01,"Não informado",0,"Sul",NA
"Rio Grande do Sul","Estupro",2019-01-01,"Total",588,"Sul",10882965
